433,male,Carl,R,Fredriksson,SP,1981 Harley Vincent Drive,Independence,OH,44131,Achwithed,440-749-8168,1,5/24/00,269-26-2111,140.4,"5' 5""",19,jee0Kaeh7
434,female,Dalma,A,Pelayo,JR,3535 Worley Avenue,Jarratt,VA,23867,Asted1998,434-535-6300,1,11/15/98,695-03-4704,179.3,"5' 6""",18,Ohw7faitoo
435,female,Lian,C,Hsiao,SP,1617 Buffalo Creek Road,Nashville,TN,37201,Roas2000,615-827-1623,1,6/19/00,410-77-9838,190.5,"5' 0""",18,gao0eiMu6oo
436,male,Donald,K,Swank,FR,1566 Hardesty Street,Albany,NY,12207,Pormed,518-488-3124,1,3/10/01,080-05-6450,158.4,"5' 5""",14,saT9ihaong
437,male,Casper,L,Lindberg,JR,2410 White River Way,Salt Lake City,UT,84111,Ondood,801-535-7545,1,7/8/99,529-02-2468,145,"5' 4""",10,uu5chi5Ai
438,male,Dewei,L,P'an,JR,3552 Boring Lane,Oakland,CA,94612,Yeakedealke,415-604-3832,1,4/10/98,615-44-1872,184.6,"5' 10""",8,eeLah3Utai
439,male,Eskil,R,Söderström,JR,4354 Cambridge Court,Prairie Grove,AR,72753,Hinceeng99,479-846-2462,1,4/19/99,429-32-0169,210.3,"5' 6""",24,sai7ahwa6Ah
440,female,Yun,Y,Han,SR,1929 Coventry Court,Gulfport,MS,39507,Oushiney,228-208-9227,1,4/25/97,427-01-7531,173.1,"5' 3""",17,ji3ithahPe
441,female,Susanna,V,Öberg,SP,3199 Nelm Street,Saint Louis,MO,63101,Eubje2000,573-213-6477,1,10/31/00,490-06-9375,121.7,"5' 6""",19,eXo5oog8n
442,male,Anthony,C,Suarez,SP,887 Prospect Street,Camden,NJ,8102,Wervaing,856-702-4776,1,4/28/00,150-02-0578,193.8,"6' 0""",2,Ohtilo9linie
443,male,Vilde,M,Strömberg,JR,4196 Blue Spruce Lane,Cockeysville,MD,21030,Gream1998,410-308-6212,1,6/12/98,218-80-7889,143,"6' 3""",13,uayeiKi8g
444,female,Martiniana,O,Saavedra,SP,137 Railroad Street,Harvey,MI,49855,Resing,906-249-4683,1,10/18/00,366-38-0112,170.7,"5' 8""",22,raiPh9uy3ju
445,female,Luz,L,Domínquez,SR,2282 Saints Alley,Tampa,FL,33610,Amine1997,813-624-3528,1,10/1/97,261-17-5840,149.6,"5' 7""",22,uuza1aeD6
446,female,Sharon,L,Hernandez,JR,293 Passaic Street,Rutherford,NJ,7070,Bradoet,201-460-3618,1,10/17/98,136-06-2231,181.7,"5' 3""",23,mu8Laithoh6
447,male,David,H,Sjöberg,SR,1172 Scenicview Drive,Big Spring,TX,79720,Discompard1997,432-263-1610,1,1/18/97,467-99-5989,162.6,"5' 9""",23,uk5thaeQu5ei
448,male,Medarno,R,Delgado,SR,843 Windy Ridge Road,Wabash,IN,46992,Cattat,260-563-0937,1,9/29/97,314-03-5743,188.3,"6' 0""",20,Kaet8eiWi
449,female,Molly,W,Kemp,JR,2796 Rhode Island Avenue,Washington,DC,20002,Liagn1998,202-397-9507,1,1/3/98,577-20-6267,192.1,"5' 9""",4,coowijoo8Qu
450,male,Iwan,T,Ballesteros,SP,3004 Zappia Drive,Lexington,KY,40507,Himeaugh2000,859-345-6353,1,5/11/00,406-41-4914,198.2,"5' 6""",9,soh0ahLaith
451,female,Custodia,A,Melgar,SR,4703 Central Avenue,Jersey City,NJ,7304,Neho1997,201-321-0722,1,1/25/97,145-05-5542,174.7,"5' 8""",14,uNa1buS5eth
452,female,Maddison,J,Coles,JR,1750 Highland Drive,Appleton,WI,54911,Obte1999,920-702-7904,1,5/8/99,390-15-4376,104.1,"5' 1""",1,Iegh3xeg
453,male,Andi,S,Persson,SP,4327 Flynn Street,Lorain,OH,44053,Dedishe,440-960-9350,1,2/17/00,279-03-6768,165.9,"5' 9""",16,pola4Eel
454,female,Eva,A,Abrahamsson,JR,2500 Spruce Drive,Pittsburgh,PA,15201,Hort1998,724-910-2004,1,3/12/98,211-22-7165,148.1,"5' 3""",22,aiph3aLee
455,female,Jemina,T,Salas,JR,1887 Stewart Street,Indianapolis,IN,46204,Ings1998,317-693-1056,1,5/28/98,316-96-9096,192.9,"5' 5""",9,oJai5eec
456,male,Song,Y,Hsing,SR,4553 Rubaiyat Road,Grand Rapids,MI,49503,Appood,231-586-2445,1,10/27/96,368-88-0905,165.4,"5' 7""",24,shei0Oop5a
457,male,Jeffrey,D,Roberts,SP,3027 Harley Vincent Drive,Cleveland,OH,44115,Mrsices00,440-799-2597,1,2/25/00,273-48-9085,150.3,"5' 11""",16,eithohvie3Oo
458,female,Waltruda,F,Salinas,SR,1778 Fincham Road,Palm Springs,CA,92262,Withaske1995,760-534-2862,1,11/13/95,565-90-5254,173.6,"5' 8""",5,eex2ra5eeQu3f
459,male,Elliot,M,Todd,SR,1879 Duncan Avenue,New York,NY,10011,Hispout,917-553-1285,1,12/10/97,126-60-8418,207.5,"6' 2""",23,faaTao2ye
460,female,Heng,L,Sung,SR,2687 Layman Avenue,Fayetteville,NC,28314,Troys1997,910-868-4285,1,3/18/97,686-07-7928,172,"5' 6""",25,tieV5ke9ura
461,female,Pernilla,O,Hellström,SP,3571 Red Dog Road,Charlotte,NC,28208,Chave2000,704-356-4736,1,9/11/00,239-26-9083,159.1,"5' 8""",11,aiveiph7Ei
462,male,Anthony,G,Pratt,FR,592 Daffodil Lane,Springfield,VA,22161,Thandat2001,703-451-6580,1,8/27/01,224-45-9085,139.3,"5' 10""",16,SheePh1tiJ8
463,male,August,L,Harvey,SP,3321 Mayo Street,Harrodsburg,KY,40330,Obler2000,859-734-2260,1,8/21/00,406-82-0803,128.9,"6' 0""",12,oojeweiZ6u
464,female,Azra,M,Mårtensson,SR,1253 Philli Lane,Tulsa,OK,74119,Weireaddes,918-442-0177,1,2/29/96,440-36-3994,130.9,"5' 7""",7,Uzie4tae9see
465,female,Chloe,S,Williamson,SR,4259 Patterson Fork Road,Chicago,IL,60601,Thationown,312-653-6274,1,1/25/96,340-58-5348,115.3,"5' 2""",21,Aeshie4ie
466,female,Taiana,O,Barajas,JR,3255 Longview Avenue,Jamaica,NY,11432,Twels1998,718-558-8670,1,9/22/98,080-48-8666,187.4,"5' 2""",11,aeK8Fooz3
467,male,Cheng,M,Lai,SR,253 Philadelphia Avenue,Murray,UT,84107,Swor1997,801-281-7115,1,3/1/97,646-28-5573,205.9,"6' 2""",23,Quaopoo2
468,female,Wanda,G,Cates,JR,2972 Arthur Avenue,Shabbona,IL,60550,Leaved,815-824-1744,1,4/18/99,327-24-8144,145,"5' 0""",9,yedeiCh7ch
469,female,Linda,M,Borrego,JR,676 Bee Street,Big Rapids,MI,49307,Foreence1999,231-796-0931,1,2/2/99,370-15-8263,181.5,"5' 2""",4,xae9RaeM4x
470,female,Anne,J,Lopez,FR,482 Calvin Street,Hanover,MD,21076,Onsille,443-371-6952,1,6/16/01,219-48-8977,168.5,"5' 3""",16,Phiefad1nei
471,female,Marylou,R,Finke,JR,3307 Brooke Street,Houston,TX,77035,Fackeffaced,713-723-9916,1,5/5/99,465-98-1142,184.1,"5' 1""",23,eel2OhZeik
472,female,Barbara,J,Vogel,SP,1907 Wilson Avenue,Richardson,TX,75081,Prited,972-535-5989,1,8/21/00,464-62-0777,114.2,"5' 7""",12,eothoPh2oab
473,male,Zhen,B,Hsü,SP,1233 Passaic Street,Washington,DC,20005,Vitheartat,202-255-7548,1,8/14/00,579-35-3164,208.6,"5' 7""",23,tei3eejoh8Oh
474,male,Christopher,G,Storey,SR,507 Deer Haven Drive,Greenwood,SC,29646,Owent1996,864-323-5788,1,10/7/96,248-71-6643,168.5,"5' 11""",5,Peiveu9la1f
475,male,Freddie,I,Sundberg,JR,3229 Oakmound Road,Chicago,IL,60643,Ithis1998,773-239-4913,1,1/17/98,356-42-9547,149.8,"5' 8""",21,Tho9ceiW
476,female,Phyllis,M,Czajkowski,SR,496 Gregory Lane,Louisville,KY,40203,Curn1997,502-512-5672,1,12/21/97,403-60-7300,105.8,"5' 6""",15,ieNgutei1ee
477,male,Ryan,I,Sanderson,JR,824 Elk City Road,Indianapolis,IN,46214,Excleciall,317-946-6979,1,1/28/99,313-03-5941,218.9,"5' 7""",13,chooZied1
478,male,Zak,M,Bailey,SR,3877 Argonne Street,Middletown,DE,19709,Supown96,302-376-5775,1,5/25/96,222-74-9244,129.4,"5' 9""",23,quuJ5uto7Ee
479,male,Gary,F,Jones,FR,2129 Waterview Lane,Santa Fe,NM,87501,Equescam2001,505-455-9026,1,7/3/01,648-07-9002,139.3,"5' 9""",12,Cha4oCiac
480,male,Billy,J,Swanson,FR,4901 Byers Lane,Davis,CA,95616,Whia2001,530-759-8212,1,6/8/01,548-20-4860,115.9,"5' 5""",22,Eejee9choo
481,female,Erin,S,Chandler,FR,2389 Worthington Drive,Irving,TX,75038,Mattlely,972-655-5263,1,8/6/01,453-54-2975,187.2,"5' 3""",3,ahSotiehe7
482,male,Park,X,Kao,SR,2639 Wyatt Street,Boca Raton,FL,33487,Uncy1995,561-525-4953,1,11/30/95,771-38-4751,203.1,"5' 6""",21,siepaem4Bah
483,male,Hércules,F,Valdez,SR,1344 Diamond Cove,Providence,RI,2904,Werefurser,401-316-0202,1,8/17/97,035-05-2447,221.5,"5' 8""",8,Jee9aePh
484,male,Jay,I,Poole,JR,4832 Edgewood Avenue,Fresno,CA,93711,Whons1998,559-326-9910,1,10/17/98,563-53-3713,220,"5' 8""",19,Ieph4jiegh
485,female,Alina,Z,Sjöberg,JR,4376 Green Street,Nashville,TN,37201,Lumblut1999,615-555-6936,1,9/24/99,415-11-9935,103.8,"5' 0""",24,ieQu1haz7
486,male,Alexander,Y,Wells,SP,1597 Cottrill Lane,Saint Louis,MO,63108,Parloo,314-429-1941,1,6/5/00,486-90-4406,187,"5' 11""",24,aiQu0kee
487,female,Jasmina,M,Lindholm,SR,1649 Mulberry Avenue,Benton,AR,72015,Reupok,501-303-9243,1,5/23/97,429-26-8086,173.6,"5' 3""",14,aoQuaib8ai
488,male,Joel,L,Brookes,FR,3850 Weekley Street,San Antonio,TX,78258,Withad,210-422-9539,1,7/5/01,459-66-8140,159.3,"5' 11""",25,aiJuo0chui
489,female,Nadja,N,Magnusson,JR,1934 Boone Street,Loyola Beach,TX,78379,Repasustem,361-297-6181,1,7/20/99,645-10-4822,109.1,"5' 6""",11,uchu6Oopig
490,female,Jiang Li,S,Hê,SP,838 Bryan Street,Greensboro,NC,27401,Andes2000,336-261-6326,1,3/7/00,239-86-4850,97.2,"5' 4""",25,vaengae4Ya2
491,female,Jessie,N,Guajardo,SP,1024 Bicetown Road,Manhattan,NY,10016,Ondood,917-326-5416,1,2/24/00,116-62-9587,124.5,"5' 0""",12,coPohna1oh
492,male,Russ,M,Lopez,SR,2831 McDowell Street,Sango,TN,37040,Warrature,931-368-5418,1,2/21/97,411-94-2538,205.9,"5' 10""",16,ahPhohm5D
493,female,Loreley,V,Enríquez,SR,2967 Thompson Drive,San Jose,CA,95131,Brie1996,510-401-9260,1,5/30/96,556-51-8586,165.2,"5' 3""",15,ieMaepaiJ3oo
494,female,Mary,J,Grey,SR,2557 Jadewood Farms,Newark,NJ,7104,Agnsur,973-412-4792,1,11/21/95,154-06-0534,151.6,"5' 7""",23,uziuYei7
495,male,Policarpo,Z,Roldán,JR,3890 Garfield Road,Macomb,IL,61455,Fuleat1998,309-598-6916,1,10/25/98,325-74-2407,147.2,"6' 2""",5,Won5Ur8Sul
496,female,Susan,M,Sweet,JR,1368 Buena Vista Avenue,Eugene,OR,97402,Caranown1998,541-760-2977,1,10/21/98,543-92-6839,160.8,"5' 5""",13,fie5Ooxaic
497,female,Barbea,B,Montalvo,SP,4761 Ventura Drive,Monterey,CA,95940,Anert2000,831-373-7471,1,7/19/00,610-57-8361,161.3,"5' 9""",21,ex9Icitie
498,female,Abby,E,Harris,SR,2173 Fidler Drive,San Antonio,TX,78229,Carring97,210-705-6975,1,4/3/97,631-28-7104,161.3,"5' 2""",5,Dee0ciohiegah
499,male,Peng,J,Ch'ang,FR,4224 Summit Street,Dubuque,IA,52001,Ento2001,563-589-4573,1,6/8/01,480-12-0786,154.7,"5' 9""",4,iPie0uul3ie
500,male,Ellis,N,White,SR,4230 Providence Lane,Los Angeles,CA,90017,Thenat,626-789-0143,1,12/3/96,604-36-7972,134.2,"6' 0""",2,ohShieg7
501,female,Lisen,D,Åkesson,SR,3200 Nelm Street,Mclean,VA,22101,Thererace1997,571-594-6878,1,8/28/97,694-03-0232,136.4,"5' 7""",25,beed2EeMae
502,female,Scarlett,B,Mistry,JR,2722 Lamberts Branch Road,Hialeah,FL,33012,Otatew,786-641-0033,1,10/19/99,264-20-6420,137.3,"4' 11""",18,auk5xoochahJ
503,female,Xue,M,Su,SR,3758 Ferguson Street,Worcester,MA,1608,Preselle,508-518-1933,1,8/27/96,014-20-1596,138.6,"5' 4""",9,Faet6roo
504,male,Gabriel,M,Bibi,SR,4136 Ashton Lane,Austin,TX,78744,Fackeffaced1996,512-562-4330,1,6/19/96,452-93-8180,240.5,"5' 9""",18,Joo2dohnga
505,male,Edward,L,Banks,SP,281 Griffin Street,Phoenix,AZ,85012,Tworivent,602-279-0652,1,2/28/00,527-26-9422,119.2,"6' 0""",4,iechoob2Ahp
506,female,Peggy,E,Warren,SR,4708 Randolph Street,Worcester,MA,1608,Hapilesedis,508-689-5916,1,4/11/97,033-10-8515,159.1,"5' 1""",13,Vee6aegh
507,female,Lily,D,Henry,SR,2397 Irving Road,Amsterdam,OH,43903,Addem1996,740-543-9191,1,8/9/96,272-26-7826,122.8,"5' 4""",6,voh5rooGh
508,female,Xiao Chen,S,Tan,FR,56 Pick Street,Loveland,CO,80537,Appece2001,970-663-4064,1,8/1/01,652-34-2445,147,"5' 6""",10,quae3Uuj2ei
509,male,Nerio,J,Tijerina,SR,3123 Marshville Road,Andes,NY,13731,Othey1996,845-676-3412,1,9/4/96,115-62-7876,142.1,"6' 2""",25,xa3Uz9aiDo
510,male,Cheng,Y,Yao,SR,3398 Eastland Avenue,Hattiesburg,MS,39402,Madminge,601-423-4848,1,4/18/96,428-01-8208,131.1,"6' 3""",18,Iupee0oogo
511,male,Toby,L,Gibbons,SR,3764 Brookview Drive,Beaumont,TX,77701,Clorge,409-330-7679,1,3/29/97,633-70-0683,216.3,"6' 2""",18,ieT9axedaiw
512,female,Jane,J,Totten,SR,3894 Howard Street,Grand Rapids,MI,49503,Neaudde,616-480-4028,1,11/19/95,374-80-8054,210.5,"5' 1""",13,Daer2ahm
513,female,Ines,O,Engström,FR,389 Zappia Drive,Richmond,KY,40475,Roas2001,859-398-1648,1,6/25/01,403-58-5065,111.5,"5' 1""",19,shu4Ojoh
514,male,Philip,F,Lykes,SR,555 Harley Brook Lane,Penfield (Clearfield),PA,15849,Pown1997,814-637-3446,1,4/21/97,203-76-1026,207.9,"5' 9""",19,taidiheg9Ai
515,female,Ilva,D,Ríos,JR,108 Romines Mill Road,Dallas,TX,75201,Cognoy,214-627-3845,1,8/8/98,455-35-7220,203.5,"5' 1""",3,MohGhalah2e
516,male,Callum,L,Harrison,SR,2080 Lost Creek Road,Oxford,PA,19363,Havowel,610-998-4400,1,6/17/97,195-38-6251,160.8,"5' 7""",20,ai1uuS4b
517,female,Millie,H,Rowley,FR,1877 Oak Drive,Ticonderoga,NY,12883,Woul2001,518-585-7709,1,3/11/01,050-01-8251,178.9,"5' 5""",24,Uxe9Cee3
518,female,Doris,J,Lombardo,SR,1469 Hinkle Lake Road,North Billerica,MA,1862,Ouction,617-529-2688,1,12/28/97,032-44-7958,149.8,"5' 7""",10,piochix1Gied
519,male,Herman,A,Jensen,FR,3360 Romrog Way,Grand Island,NE,68801,Himpary,308-222-5256,1,6/14/01,505-52-9636,156.9,"5' 8""",3,xaiL4ahngahch
520,female,Myra,E,Richardson,FR,1856 Walt Nuzum Farm Road,Rochester,NY,14604,Herringen01,585-415-4448,1,6/13/01,060-92-3942,99,"5' 7""",25,AoNeip0iso4
521,male,Johnnie,W,Hudson,JR,752 Jacobs Street,Pittsburgh,PA,15219,Traves,412-291-9414,1,5/9/99,183-74-2568,205.9,"5' 5""",22,ieB0goh2Ze
522,female,Annie,M,Lund,SR,4803 Webster Street,Lyndhurst,NJ,7071,Firectirds1997,732-540-5150,1,9/5/97,140-84-7859,110.9,"5' 3""",14,Iequoo0yah9
523,male,Otto,K,Karlsson,JR,3532 Jewell Road,Minneapolis,MN,55404,Canday99,612-709-2227,1,5/29/99,468-02-9088,179.1,"5' 10""",19,PhooP5wia
524,male,John,M,Clay,SP,1124 Roosevelt Wilson Lane,Long Beach,CA,90802,Heireass,909-907-5098,1,2/18/00,618-42-2060,124.3,"5' 4""",2,yaiy2oZoo
525,female,Amber,M,Åkesson,SR,4300 Chapel Street,Splendora,TX,77372,Tace1997,281-689-2587,1,12/14/97,644-64-2946,204.2,"5' 2""",3,ahpee4Xohk
526,male,Gottfrid,L,Bergqvist,SR,1687 Tea Berry Lane,Barron,WI,54812,Rety1996,715-820-2406,1,10/19/96,391-17-7007,192.7,"6' 0""",19,ji0oeJ4oo
527,female,Qian,D,Ma,JR,4145 Courtright Street,Pick City,ND,58545,Broolivies99,701-487-5691,1,10/25/99,502-01-4730,112.9,"5' 1""",25,oYee7xu3oj
528,male,Dennis,R,Collins,JR,2503 Lake Road,Ocean City,NJ,8226,Wassible1999,609-399-6890,1,9/18/99,140-96-9147,208.6,"6' 2""",9,guguT3aeh8
529,male,Kyle,T,Curtis,SR,895 Hawks Nest Lane,Saint Louis,MO,63146,Drecandlere,314-757-4334,1,11/25/95,489-20-0941,224.6,"6' 3""",25,ieGh7ahwahz
530,female,Brenda,J,Lopez,JR,1878 Jenna Lane,Des Moines,IA,50311,Valustaides,515-271-6488,1,6/10/98,479-92-7860,160.8,"5' 2""",18,eerap9Eefau2
531,female,Emma,H,Mistry,SP,79 West Virginia Avenue,Colonie,NY,12205,Wariuld,518-881-2499,1,7/3/00,059-34-8134,167.6,"5' 2""",4,Choo9er8
532,male,Jamie,E,Norris,JR,2700 Fairfax Drive,Westfield,NJ,7090,Tognoo,908-889-2187,1,10/13/98,154-34-4274,208.1,"5' 10""",6,ase8Tah3ohw
533,female,Nova,D,Petersson,JR,1353 Bubby Drive,Kyle,TX,78640,Eply1998,512-405-0720,1,5/11/98,464-85-3107,174,"5' 3""",21,chohWi3eevie
534,female,Esther,J,Mårtensson,JR,4930 Bobcat Drive,Washington,MD,20005,Didich,240-888-9650,1,11/15/98,212-61-0833,100.5,"5' 3""",13,bungie1Dai
535,female,Tegan,E,Lee,SR,1832 Pearlman Avenue,Beverly,MA,1915,Brouthe,978-236-5084,1,11/13/97,032-70-2467,196.2,"5' 2""",16,Aevai0iequ8s
536,female,Sara,H,Blom,JR,4664 Arbor Court,Driggs,WY,83422,Poselings,307-353-6364,1,8/20/99,520-35-5184,188.1,"4' 11""",13,deebi1Nipai
537,female,Elvira,J,Gunnarsson,SP,337 Alexander Drive,Denton,TX,76201,Inneve,940-323-1571,1,3/11/00,634-76-9864,133.5,"5' 3""",20,Xa0eifaagee
538,female,Jia Li,F,Fan,FR,3590 Mapleview Drive,Polk City,FL,33868,Screlested,727-858-3921,1,3/13/01,769-24-2217,149.4,"5' 5""",22,eeg2Zu4jeef
539,female,Mary,L,Göransson,SR,989 Stoney Lonesome Road,Plains,PA,18705,Cagoo1996,570-307-3048,1,7/3/96,160-70-9447,202.4,"5' 2""",18,eed9Anahchae
540,male,Finlay,A,Stokes,JR,998 Broad Street,Birmingham,AL,35203,Keiand,205-521-6037,1,3/28/99,418-96-6489,217.1,"6' 2""",23,ech4Xiech9
541,male,Matheus,C,Eliasson,SR,636 Raoul Wallenberg Place,Wallingford,CT,6492,Fident,203-829-3660,1,11/21/95,046-88-0267,198.2,"6' 2""",7,Einguk3phoo
542,female,Alicia,L,Allan,SR,1853 Oak Lane,Kirksville,MO,63501,Therinceple1996,660-626-8067,1,8/15/96,488-19-6662,205,"5' 7""",8,eiruF1wei0
543,female,Maryama,A,Bergström,JR,60 Lightning Point Drive,Memphis,TN,38128,Havocapiente,901-442-1313,1,11/27/99,763-01-5122,102.1,"5' 8""",15,gey2raeF0thah
544,male,Yi,F,Chiang,JR,4724 Dennison Street,Sonora,CA,95370,Nerund1998,209-532-5852,1,8/5/98,605-26-7993,156,"6' 2""",8,eep5oor7Ka
545,male,Joshua,A,Parkes,SR,2579 Rosewood Lane,New York,NY,10013,Poned1996,212-941-8523,1,5/6/96,063-68-6697,208.3,"6' 0""",12,eekei0aeP
546,male,Nathan,M,Lindberg,SR,2964 West Drive,Chicago,IL,60605,Hissightent1996,312-486-5108,1,5/31/96,326-18-7633,126.5,"5' 10""",12,keiF0Uc5th
547,male,David,J,Mullins,SR,4047 Tanglewood Road,Greenwood,MS,38930,Buited,662-833-2930,1,9/17/97,587-01-6780,160.8,"5' 6""",13,Lai2RaiSh
548,female,Shana,D,Biller,JR,3310 O Conner Street,Gulfport,MS,39503,Lien1998,228-760-2207,1,1/24/98,587-94-3694,163.2,"5' 6""",20,fe3ahc2Oh
549,female,Zulema,A,Negrete,JR,732 Reeves Street,Sister Bay,WI,54234,Agpich,920-854-0601,1,12/25/99,399-62-3903,147.2,"5' 3""",15,Ahshaipu6o
550,male,Oliver,E,Morris,SR,4960 Eagles Nest Drive,Paynes Creek,CA,96063,Havingert,530-597-2707,1,12/7/95,559-04-0664,135.7,"5' 7""",11,thie5ieT
551,female,Mei,C,Hung,JR,3679 Eagle Drive,Southfield,MI,48075,Nounkilthe,734-839-7677,1,1/22/98,384-52-3461,115.3,"5' 3""",18,aihuegh4X
552,male,Mohammad,M,Lund,JR,3500 Junior Avenue,Duluth,GA,30097,Therrom,404-556-4087,1,5/28/98,671-09-1002,196.2,"5' 10""",10,yaivoh0aWoh
553,male,Scott,C,Townsend,SP,112 Bird Street,Albuquerque,NM,87102,Regatian2000,505-553-4299,1,11/3/00,585-89-3084,112.6,"5' 5""",25,iel1hieBohf
554,female,Sol,R,Martinsson,SR,3338 Willow Greene Drive,Montgomery,AL,36104,Uposee,334-323-2185,1,8/18/97,421-41-6600,171.4,"5' 2""",16,Eide5aemae4
555,female,Alisha,L,Lamb,SP,3867 Elm Drive,New York,NY,10018,Scowersels,646-473-5087,1,7/4/00,051-92-1528,118.6,"5' 7""",12,ech7Ohgaxu
556,male,Charles,P,Sims,JR,3433 Melville Street,Jackson,TN,38301,Popes1999,731-422-2396,1,12/11/99,408-63-5750,201.7,"6' 3""",16,uegh8Aijooj
557,male,August,V,Nyström,JR,3073 Formula Lane,Dallas,TX,75247,Gook1999,469-499-5682,1,5/21/99,459-12-2813,199.5,"5' 10""",4,Ahxai5chee
558,female,Xiaoming,Y,Wan,SP,1589 Jefferson Street,Norfolk,VA,23502,Conetund,757-679-5032,1,7/22/00,224-92-5918,129.8,"5' 3""",5,Ohc6aJ9xie
559,male,Chen,E,Fu,JR,1787 Gordon Street,Fullerton,CA,93632,Theromented,909-556-4203,1,6/5/98,617-03-2455,177.1,"5' 9""",5,alutie7Ufei
560,female,Feng,H,Meng,FR,3317 Conference Center Way,Mclean,VA,22102,Essurn,571-237-2934,1,6/13/01,699-01-8916,119.2,"5' 3""",14,zooqu7Gewoo
561,female,Tresa,J,Foster,SP,1193 Hardman Road,South Burlington,VT,5403,Gref2000,802-756-0690,1,12/15/00,008-28-9155,165.4,"5' 0""",23,Zoh8joo5Oor
562,male,Toby,M,Chambers,JR,3966 Cost Avenue,Adelphi,MD,20783,Ouselas,301-502-3364,1,11/8/99,212-50-6325,202.6,"5' 4""",2,ahDah1Ocae
563,male,Bao,C,Hsiung,JR,1347 Patterson Street,Houston,TX,77002,Anabrons,713-275-9346,1,11/6/99,459-90-0647,154.2,"6' 1""",22,ahmoh1Joh5oo
564,female,Kiara,J,Chacón,JR,3327 Kildeer Drive,Norfolk,VA,23502,Bleart,757-235-9393,1,7/14/98,223-42-3313,202.6,"5' 8""",9,xaeLeQuoh9ah
565,male,Lee,P,Chia,SR,2600 Oakmound Road,Chicago,IL,60618,Musectimptur,773-267-3453,1,5/8/96,335-30-3837,210.1,"5' 9""",9,aht7eiJ8fee
566,female,Sultana,I,Mojica,JR,328 Barfield Lane,Indianapolis,IN,46278,Musters,317-490-9175,1,9/29/99,306-90-8864,163.7,"5' 6""",12,neigaif7Phei
567,female,Leia,T,Holm,SR,1190 Ross Street,Mount Vernon,IL,62864,Unge1997,618-244-9836,1,2/11/97,341-70-2720,197.1,"5' 5""",16,uShee1eihie
568,male,Christopher,K,Kay,JR,380 Olen Thomas Drive,Medicine Mound,TX,79225,Whoustinity,940-839-8044,1,7/31/99,464-20-7208,118.8,"5' 9""",16,xoPie7oo
569,male,Fernando,D,Haupt,SR,4222 Railroad Street,Marquette,MI,49855,Mitersell,906-277-6107,1,1/26/97,369-02-9782,195.1,"5' 11""",18,oht9Noh2phu
570,male,Peng,X,Chuang,SR,4337 River Road,Monument,CO,80132,Prosevorce,719-484-7385,1,8/21/97,650-32-8539,169.6,"5' 10""",17,voShohNg3gai
571,male,Hermes,P,Comejo,SR,1962 Golf Course Drive,Beltsville,VA,20705,Occonever,703-398-8324,1,12/16/97,692-01-6288,191.2,"5' 7""",23,Ie1yeixei8Ve
572,female,Aida,D,Fredriksson,SR,1195 John Daniel Drive,Stlouis,MO,63101,Lasuall97,573-620-4552,1,7/17/97,493-62-5891,184.4,"5' 8""",12,quei6AhP
573,male,Jian,F,Hê,JR,4340 Middleville Road,Pasadena,CA,91107,Waaking,626-351-3009,1,10/3/98,614-62-4864,128.7,"6' 0""",24,aeNaiziel6
574,female,Kistiñe,E,Urrútia,JR,865 Fire Access Road,Asheboro,NC,27203,Thoning,336-963-6747,1,11/1/99,244-90-5846,112,"5' 3""",7,bie7Seu6oh
575,female,Ireñe,A,Santillán,JR,3863 Dawson Drive,Heber Springs,AR,72543,Eneas1998,501-887-6437,1,11/2/98,676-09-1977,146.7,"5' 7""",1,ShahsoGh8
576,male,Melwin,W,Åberg,JR,3846 Doe Meadow Drive,Laurel,MD,20707,Witattly,301-584-3894,1,1/27/99,212-08-9965,212.7,"5' 5""",17,aeD0eeW7ei
577,female,Amelie,T,Kirk,JR,3859 Boggess Street,Wichita Falls,TX,76301,Theare,940-215-5371,1,1/28/99,640-52-1002,158.2,"5' 7""",22,Ohziph1sei
578,female,Pamela,R,Nobles,FR,1367 University Drive,Hickory Hills,IL,60457,Derred,312-802-4031,1,3/20/01,353-70-8640,184.6,"5' 4""",25,eizeGhu0
579,female,Babbete,N,Sosa,JR,1834 Byrd Lane,Albuquerque,NM,87108,Theract99,505-269-1584,1,7/8/99,585-98-8191,117,"5' 5""",20,ein3Tit2ipho
580,female,Heather,J,Castillo,SR,85 Marion Drive,Tampa,FL,33614,Donelly,813-395-8830,1,12/1/97,264-14-4297,201.3,"5' 1""",7,Oox8oephah
581,male,John,A,Romero,JR,3045 Meadow Lane,Lakeport,CA,95453,Trilotherci,707-262-1720,1,6/20/99,563-34-0948,160.2,"5' 8""",5,Aexaak0ch
582,female,Rotrauda,H,Loera,JR,3964 Linden Avenue,Orlando,FL,32801,Behisellin1999,407-593-5234,1,5/23/99,265-06-9227,181.1,"5' 1""",10,Eemae0Ezi
583,male,Noe,V,Halvorson,JR,1383 Airplane Avenue,New Haven,CT,6511,Angatte,860-867-0727,1,4/28/98,049-66-6259,231.9,"6' 2""",14,eif3EChoob
584,female,Edelmira,H,Cisneros,SR,267 River Road,Pueblo,CO,81003,Hishousy,719-545-9748,1,9/4/97,651-18-2191,154,"5' 7""",12,Thu2meeKee
